Internal ID,ZAB Subscription,Line ID
2449470,163526,7
2449470,163526,8
2449471,172420,0
2449471,168418,1
2449471,163526,2
2449471,163526,3
2449471,163526,4
2449471,163526,5
2449471,163526,6
2449471,163526,7
2449471,163526,8
2449472,172420,0
2449472,168418,1
2449472,163526,2
2449472,163526,3
2449472,163526,4
2449472,163526,5
2449472,163526,6
2449472,163526,7
2449472,163526,8
2449474,172420,0
2449474,168418,1
2449474,163526,2
2449474,163526,3
2449474,163526,4
2449474,163526,5
2449474,163526,6
2449474,163526,7
2449474,163526,8
2449474,163526,9
2449474,163526,10
2449475,172420,0
2449475,168418,1
2449475,163526,2
2449475,163526,3
2449475,163526,4
2449475,163526,5
2449475,163526,6
2449475,163526,7
2449475,163526,8
2449475,163526,9
2449475,163526,10
2449476,172420,0
2449476,168418,1
2449476,163526,2
2449476,163526,3
2449476,163526,4
2449476,163526,5
2449476,163526,6
2449476,163526,7
2449476,163526,8
2449476,163526,9
2449476,163526,10
2449477,172420,0
2449477,168418,1
2449477,163526,2
2449477,163526,3
2449477,163526,4
2449477,163526,5
2449477,163526,6
2449477,163526,7
2449477,163526,8
2449478,172420,0
2449478,168418,1
2449478,163526,2
2449478,163526,3
2449478,163526,4
2449478,163526,5
2449478,163526,6
2449478,163526,7
2449478,163526,8
2449478,163526,9
2449478,163526,10
2449479,172420,0
2449479,168418,1
2449479,163526,2
2449479,163526,3
2449479,163526,4
2449479,163526,5
2449479,163526,6
2449479,163526,7
2449479,163526,8
2449479,163526,9
2449480,172420,0
2449480,168418,1
2449480,163526,2
2449480,163526,3
2449480,163526,4
2449480,163526,5
2449480,163526,6
2449480,163526,7
2449480,163526,8
2449480,163526,9
2449480,163526,10
2449481,172420,0
2449481,168418,1
2449481,163526,2
2449481,163526,3
2449481,163526,4
2449481,163526,5
2449481,163526,6
2449481,163526,7
2449481,163526,8
2449481,163526,9
2449481,163526,10
2449482,172420,0
2449482,168418,1
2449482,163526,2
2449482,163526,3
2449482,163526,4
2449482,163526,5
2449482,163526,6
2449482,163526,7
2449482,163526,8
2449483,172420,0
2449483,168418,1
2449483,163526,2
2449483,163526,3
2449483,163526,4
2449483,163526,5
2449483,163526,6
2449483,163526,7
2449483,163526,8
2449483,163526,9
2449483,163526,10
2449484,172420,0
2449484,168418,1
2449484,163526,2
2449484,163526,3
2449484,163526,4
2449484,163526,5
2449484,163526,6
2449484,163526,7
2449484,163526,8
2449484,163526,9
2449484,163526,10
2449485,172420,0
2449485,168418,1
2449485,163526,2
2449485,163526,3
2449485,163526,4
2449485,163526,5
2449485,163526,6
2449485,163526,7
2449485,163526,8
2449485,163526,9
2449486,172420,0
2449486,168418,1
2449486,163526,2
2449486,163526,3
2449486,163526,4
2449486,163526,5
2449486,163526,6
2449486,163526,7
2449486,163526,8
2449486,163526,9
2449487,172420,0
2449487,168418,1
2449487,163526,2
2449487,163526,3
2449487,163526,4
2449487,163526,5
2449487,163526,6
2449487,163526,7
2449487,163526,8
2449487,163526,9
2449487,163526,10
2449489,172420,0
2449489,168418,1
2449489,163526,2
2449489,163526,3
2449489,163526,4
2449489,163526,5
2449489,163526,6
2449489,163526,7
2449489,163526,8
2449489,163526,9
2449489,163526,10
2449490,172420,0
2449490,168418,1
2449490,163526,2
2449490,163526,3
2449490,163526,4
2449490,163526,5
2449490,163526,6
2449490,163526,7
2449490,163526,8
2449490,163526,9
2449490,163526,10
2449491,172420,0
2449491,168418,1
2449491,163526,2
2449491,163526,3
2449491,163526,4
2449491,163526,5
2449491,163526,6
2449491,163526,7
2449492,172420,0
2449492,168418,1
2449492,163526,2
2449492,163526,3
2449492,163526,4
2449492,163526,5
2449492,163526,6
2449492,163526,7
2449492,163526,8
2449492,163526,9
2449492,163526,10
2449493,172420,0
2449493,168418,1
2449493,163526,2
2449493,163526,3
2449493,163526,4
2449493,163526,5
2449493,163526,6
2449493,163526,7
2449493,163526,8
2449493,163526,9
2449494,172420,0
2449494,168418,1
2449494,163526,2
2449494,163526,3
2449494,163526,4
2449494,163526,5
2449494,163526,6
2449494,163526,7
2449494,163526,8
2449495,172420,0
2449495,168418,1
2449495,163526,2
2449495,163526,3
2449495,163526,4
2449495,163526,5
2449495,163526,6
2449495,163526,7
2449495,163526,8
2449495,163526,9
2449496,172420,0
2449496,168418,1
2449496,163526,2
2449496,163526,3
2449496,163526,4
2449496,163526,5
2449496,163526,6
2449496,163526,7
2449496,163526,8
2449496,163526,9
2449496,163526,10
2449497,172420,0
2449497,168418,1
2449497,163526,2
2449497,163526,3
2449497,163526,4
2449497,163526,5
2449497,163526,6
2449497,163526,7
2449497,163526,8
2449497,163526,9
2449498,172420,0
2449498,168418,1
2449498,163526,2
2449498,163526,3
2449498,163526,4
2449498,163526,5
2449498,163526,6
2449498,163526,7
2449498,163526,8
2449499,172420,0
2449499,168418,1
2449499,163526,2
2449499,163526,3
2449499,163526,4
2449499,163526,5
2449499,163526,6
2449499,163526,7
2449499,163526,8
2449500,172420,0
2449500,168418,1
2449500,163526,2
2449500,163526,3
2449500,163526,4
2449500,163526,5
2449500,163526,6
2449500,163526,7
2449500,163526,8
2449500,163526,9
2449501,172420,0
2449501,168418,1
2449501,163526,2
2449501,163526,3
2449501,163526,4
2449501,163526,5
2449501,163526,6
2449501,163526,7
2449501,163526,8
2449501,163526,9
2449502,172420,0
2449502,168418,1
2449502,163526,2
2449502,163526,3
2449502,163526,4
2449502,163526,5
2449502,163526,6
2449502,163526,7
2449502,163526,8
2449502,163526,9
2449503,172420,0
2449503,168418,1
2449503,163526,2
2449503,163526,3
2449503,163526,4
2449503,163526,5
2449503,163526,6
2449503,163526,7
2449503,163526,8
2449504,172420,0
2449504,168418,1
2449504,163526,2
2449504,163526,3
2449504,163526,4
2449504,163526,5
2449504,163526,6
2449504,163526,7
2449504,163526,8
2449505,172420,0
2449505,168418,1
2449505,163526,2
2449505,163526,3
2449505,163526,4
2449505,163526,5
2449505,163526,6
2449505,163526,7
2449505,163526,8
2449506,172420,0
2449506,168418,1
2449506,163526,2
2449506,163526,3
2449506,163526,4
2449506,163526,5
2449506,163526,6
2449506,163526,7
2449506,163526,8
2449507,172420,0
2449507,168418,1
2449507,163526,2
2449507,163526,3
2449507,163526,4
2449507,163526,5
2449507,163526,6
2449507,163526,7
2449507,163526,8
2449508,172420,0
2449508,168418,1
2449508,163526,2
2449508,163526,3
2449508,163526,4
2449508,163526,5
2449508,163526,6
2449508,163526,7
2449508,163526,8
2449509,172420,0
2449509,168418,1
2449509,163526,2
2449509,163526,3
2449509,163526,4
2449509,163526,5
2449510,172420,0
2449510,168418,1
2449510,163526,2
2449510,163526,3
2449510,163526,4
2449510,163526,5
2449510,163526,6
2449510,163526,7
2449510,163526,8
2449511,172420,0
2449511,168418,1
2449511,163526,2
2449511,163526,3
2449511,163526,4
2449511,163526,5
2449511,163526,6
2449512,172420,0
2449512,168418,1
2449512,163526,2
2449512,163526,3
2449512,163526,4
2449512,163526,5
2449512,163526,6
2449512,163526,7
2449512,163526,8
2449513,172420,0
2449513,168418,1
2449513,163526,2
2449513,163526,3
2449513,163526,4
2449513,163526,5
2449513,163526,6
2449514,172420,0
2449514,168418,1
2449514,163526,2
2449514,163526,3
2449514,163526,4
2449514,163526,5
2449514,163526,6
2449514,163526,7
2449514,163526,8
2449515,172420,0
2449515,168418,1
2449515,163526,2
2449515,163526,3
2449515,163526,4
2449515,163526,5
2449515,163526,6
2449515,163526,7
2449515,163526,8
2449516,172420,0
2449517,172420,0
2449517,168418,1
2449517,163526,2
2449517,163526,3
2449517,163526,4
2449517,163526,5
2449517,163526,6
2449517,163526,7
2449517,163526,8
2449517,163526,9
2449517,163526,10
2449518,172420,0
2449518,168418,1
2449518,163526,2
2449518,163526,3
2449518,163526,4
2449518,163526,5
2449518,163526,6
2449518,163526,7
2449518,163526,8
2449518,163526,9
2449519,172420,0
2449519,168418,1
2449519,163526,2
2449519,163526,3
2449519,163526,4
2449520,172420,0
2449520,168418,1
2449520,163526,2
2449521,172420,0
2449521,168418,1
2449521,163526,2
2449521,163526,3
2449521,163526,4
2449521,163526,5
2449521,163526,6
2449521,163526,7
2449521,163526,8
2449522,172420,0
2449522,168418,1
2449522,163526,2
2449522,163526,3
2449522,163526,4
2449522,163526,5
2449522,163526,6
2449522,163526,7
2449522,163526,8
2449522,163526,9
2449523,172420,0
2449523,168418,1
2449523,163526,2
2449523,163526,3
2449523,163526,4
2449523,163526,5
2449523,163526,6
2449523,163526,7
2449523,163526,8
2449524,172420,0
2449524,168418,1
2449524,163526,2
2449524,163526,3
2449524,163526,4
2449524,163526,5
2449524,163526,6
2449524,163526,7
2449524,163526,8
2449525,172420,0
2449525,168418,1
2449525,163526,2
2449525,163526,3
2449525,163526,4
2449525,163526,5
2449525,163526,6
2449525,163526,7
2449525,163526,8
2449526,172420,0
2449526,168418,1
2449527,172420,0
2449527,168418,1
2449527,163526,2
2449527,163526,3
2449527,163526,4
2449527,163526,5
2449527,163526,6
2449527,163526,7
2449527,163526,8
2449527,163526,9
2449528,172420,0
2449528,168418,1
2449528,163526,2
2449528,163526,3
2449528,163526,4
2449528,163526,5
2449528,163526,6
2449528,163526,7
2449528,163526,8
2449529,172420,0
2449529,168418,1
2449529,163526,2
2449529,163526,3
2449529,163526,4
2449530,172420,0
2449530,168418,1
2449530,163526,2
2449530,163526,3
2449530,163526,4
2449531,172420,0
2449531,168418,1
2449532,172420,0
2449532,168418,1
2449532,163526,2
2449532,163526,3
2449532,163526,4
2449532,163526,5
2449532,163526,6
2449532,163526,7
2449532,163526,8
2449532,163526,9
2449533,172420,0
2449533,168418,1
2449533,163526,2
2449533,163526,3
2449533,163526,4
2449533,163526,5
2449533,163526,6
2449533,163526,7
2449533,163526,8
2449534,172420,0
2449534,168418,1
2449534,163526,2
2449535,172420,0
2449535,168418,1
2449535,163526,2
2449536,172420,0
2449536,168418,1
2449536,163526,2
2449536,163526,3
2449536,163526,4
2449536,163526,5
2449536,163526,6
2449536,163526,7
2449536,163526,8
2449536,163526,9
2449537,172420,0
2449537,168418,1
2449537,163526,2
2449537,163526,3
2449537,163526,4
2449537,163526,5
2449537,163526,6
2449537,163526,7
2449537,163526,8
2449537,163526,9
2449538,172420,0
2449538,168418,1
2449538,163526,2
2449538,163526,3
2449538,163526,4
2449538,163526,5
2449538,163526,6
2449538,163526,7
2449538,163526,8
2449538,163526,9
2449539,172420,0
2449539,168418,1
2449539,163526,2
2449539,163526,3
2449539,163526,4
2449539,163526,5
2449539,163526,6
2449539,163526,7
2449539,163526,8
2449539,163526,9
2449540,172420,0
2449540,168418,1
2449540,163526,2
2449540,163526,3
2449540,163526,4
